id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign
975484416,1,1,39,**,4,1,#,0,C,35,1,L
516082510,1,1,62,23,4,1,#,0,C,53,1,L
989252934,2,#,0,13,1,3,#,0,T,999,0,9
985734651,1,1,56,32,4,1,#,0,N,54,1,L
205324275,1,1,23,**,4,1,#,0,H,47,1,L
967434284,1,1,37,27,4,1,#,0,K,35,#,#
600320575,1,1,57,27,4,1,#,0,K,35,1,L
974585156,1,1,49,13,4,1,12,0,T,46,1,L
957613693,1,1,32,13,1,1,#,99,T,21,0,#
985678341,2,#,0,13,2,3,#,0,T,999,1,L
986272482,1,2,34,**,4,1,12,500,C,32,1,L
240913465,1,2,12,**,4,1,#,500,K,45,#,#
905822283,1,1,41,14,2,99,#,0,Q,28,1,a
972065450,1,2,12,23,4,1,#,0,C,39,1,L
946392607,1,2,17,13,2,1,#,0,T,39,1,L
994744715,1,2,40,1,4,1,#,0,T,39,1,M
962648286,2,#,0,13,2,3,#,0,T,999,51,#
947906149,1,2,26,22,4,1,#,0,C,20,1,L
606576513,1,1,38,21,4,26,#,0,K,28,1,L
995856675,1,1,64,14,2,8,11,500,Q,63,1,L
250579986,1,1,36,13,4,1,#,500,T,36,#,9
993478232,1,1,40,28,4,1,#,500,K,39,1,L
303719702,1,2,71,14,4,1,#,0,T,54,1,0
245207610,1,1,61,**,4,1,12,500,N,60,#,9
949112190,1,2,66,13,2,1,#,0,T,63,1,L
200857551,1,1,37,4,2,1,#,0,H,46,1,L
957312146,1,1,26,13,1,1,#,99,T,21,1,L
242249393,1,1,4,27,4,1,#,500,K,44,1,L
960436679,1,1,27,2,2,1,11,0,H,23,1,L
961100308,2,1,999,12,2,1,#,0,T,999,1,M
979771210,1,1,33,11,3,27,12,0,T,31,1,L
965484790,1,1,26,**,2,1,11,0,K,24,1,L
318666229,2,#,0,14,2,3,12,0,T,999,51,#
956994831,1,1,32,1,4,1,#,0,T,27,1,L
948007215,1,2,47,28,4,1,#,0,T,43,1,L
956637901,1,1,30,10,4,1,11,0,T,22,1,a
615812121,1,1,73,28,2,1,#,0,K,65,1,L
957411231,1,2,37,**,4,1,11,0,K,32,1,L
945151860,1,1,47,13,4,99,#,10,T,41,1,L
258374572,2,#,0,8,90,3,#,0,T,999,51,9
963878491,1,2,51,**,2,1,11,0,K,47,1,L
971120517,1,2,47,**,4,1,11,0,T,44,1,L
994853036,1,1,44,**,4,1,12,500,K,44,1,L
960895030,1,2,50,47,2,1,#,0,Q,47,1,L
984068263,1,1,50,21,2,1,#,0,T,44,1,L
967467656,1,2,43,**,4,10,11,0,K,41,1,L
974860702,1,1,43,14,2,1,12,0,T,38,1,a
317524758,1,2,33,11,4,8,#,0,T,22,1,L
977338802,2,#,0,14,2,3,#,0,T,999,51,#
264579612,1,1,45,**,2,1,12,0,H,44,1,a
995697292,1,#,0,**,1,70,#,0,T,24,#,#
901642027,1,2,57,40,2,99,#,0,Q,38,1,L
265061292,1,1,7,12,4,1,#,500,T,34,#,9
968504528,1,1,35,10,2,1,11,0,T,32,1,L
204979514,1,2,50,4,2,1,#,0,H,41,1,L
248187860,1,1,17,23,4,1,12,0,C,49,1,a
961818991,2,#,0,27,2,3,#,0,T,999,0,#
607311645,1,1,31,13,3,1,12,0,K,24,1,L
977815268,1,1,31,13,4,99,#,0,T,29,1,L
997113811,1,2,25,**,4,1,11,0,C,25,1,L
963130643,1,2,26,13,4,1,#,0,T,22,#,#
803918859,1,1,33,**,2,1,#,0,N,19,1,L
996799680,1,1,24,35,4,10,#,0,N,60,1,L
606300112,1,2,44,27,2,8,12,0,K,31,1,L
403863219,1,1,67,34,4,1,#,0,S,60,61,K
979095358,1,1,35,4,2,10,#,0,H,33,1,L
205094123,1,#,0,**,1,1,#,0,H,46,0,#
264386546,2,#,0,27,90,99,#,2400,T,999,#,9
309367245,2,#,0,11,90,3,#,0,T,999,1,L
242486901,1,2,52,8,4,1,#,0,T,51,1,R
326269609,1,1,44,13,4,1,#,0,T,34,1,L
972791945,1,1,19,23,2,1,#,0,C,46,1,a
961771121,1,2,21,**,2,1,#,0,C,49,1,L
979405280,1,2,76,24,2,26,#,0,C,74,#,#
516710241,1,2,22,23,4,1,#,0,C,43,1,L
309119647,1,2,30,14,2,1,11,0,C,22,1,L
991671265,1,1,26,14,4,1,12,500,T,52,1,L
314440564,1,2,48,11,90,1,#,0,T,30,1,L
981535907,1,1,25,14,2,8,15,500,T,23,0,#
607130282,1,1,56,28,4,1,#,0,K,49,1,L
323853367,2,#,0,13,90,3,#,0,T,999,51,#
313499612,1,2,36,11,4,10,#,0,T,17,1,L
804731681,1,1,69,35,4,1,#,0,N,60,1,L
259046540,2,#,0,24,1,3,#,0,T,999,51,9
244143889,1,2,14,13,2,1,#,0,T,45,1,a
905632292,1,1,34,21,4,10,#,0,Q,23,1,L
246652076,1,2,42,27,2,1,11,0,K,42,1,L
616040511,1,1,39,28,4,1,11,0,K,29,1,L
508582842,1,2,15,23,4,1,#,0,C,31,1,L
306855495,1,1,66,**,2,1,11,0,H,56,1,L
963482807,1,1,40,**,4,1,11,0,N,37,1,L
961620891,1,2,50,27,4,1,#,0,K,45,1,M
978501091,1,1,63,**,2,1,12,500,R,61,1,L
604417153,1,1,41,27,2,1,#,0,K,24,1,L
261411851,1,2,17,27,4,1,12,0,K,58,1,a
949633357,1,2,56,13,4,10,12,0,T,52,1,L
956656667,1,2,41,13,2,1,12,0,T,35,1,L
953080988,1,2,50,14,2,1,#,0,C,46,1,L
943329558,1,2,56,34,2,1,#,0,K,50,1,L
203931105,1,1,64,**,4,1,#,0,H,15,1,L
948275241,2,#,0,13,2,1,#,0,T,999,1,L
840188102,2,#,0,13,90,99,#,900,T,999,#,9
952944730,1,1,51,**,2,1,#,10,K,46,#,#
986944588,1,2,43,7,3,1,#,0,H,41,1,L
951869895,1,2,46,24,2,26,#,0,C,40,1,L
323133510,1,2,63,13,2,1,#,0,T,45,1,L
309367515,2,#,0,13,90,3,#,0,T,999,51,#
326531089,1,2,41,13,4,20,#,0,T,30,1,R
950329409,1,1,9,28,2,1,#,0,K,36,1,L
987557128,2,#,0,11,2,99,#,0,T,999,51,#
506960393,1,2,46,23,2,1,#,0,C,33,1,L
988348201,1,2,40,11,4,1,#,0,T,39,1,R
515614669,1,2,62,23,4,1,#,0,C,50,1,L
804346586,1,2,72,34,2,1,#,0,N,60,1,a
993358776,2,#,0,24,2,1,11,0,T,999,1,L
990423814,1,2,16,**,2,1,#,500,C,43,1,L
953537707,1,1,59,**,4,1,11,0,C,55,1,L
989637737,1,2,60,35,2,8,#,500,N,59,1,L
303950620,1,1,55,19,4,99,#,0,T,38,0,L
804578621,1,2,32,27,4,1,11,0,N,23,1,L
973442605,1,2,15,**,4,1,#,100,C,54,1,L
950155097,2,#,0,23,2,3,#,0,T,999,51,#
967567020,1,2,11,**,4,1,12,0,K,43,1,L
328352600,1,2,56,13,2,1,#,0,T,49,1,L
327397724,1,1,36,27,4,99,#,0,T,27,1,L
327989454,1,2,29,**,2,1,#,0,T,22,1,L
960269673,2,#,0,27,2,1,#,0,T,999,1,L
960709936,1,2,33,**,4,1,#,0,K,28,1,L
984639081,1,1,49,14,4,1,16,500,T,48,1,L
942572258,1,1,28,6,2,1,11,0,T,22,1,L
318662132,1,1,39,13,4,1,11,0,T,30,1,L
981106470,1,1,16,25,2,12,#,0,K,14,1,L
979746707,2,#,0,13,2,3,16,0,T,999,51,#
245472251,1,2,56,**,2,1,#,500,T,55,0,9
967680451,1,1,26,23,2,1,#,0,C,24,#,#
261339361,2,#,0,4,90,99,#,2300,T,999,#,9
262319719,1,1,15,**,4,1,#,500,R,50,#,#
951772904,1,2,51,1,4,1,12,0,D,46,1,L
243349901,1,2,38,28,2,1,#,0,N,35,1,R
703290686,1,1,70,16,2,1,#,0,R,54,1,L
251767763,1,1,60,**,4,1,#,0,N,60,1,L
978223154,1,2,37,6,2,1,16,500,H,35,1,L
970435134,1,1,68,27,4,1,11,0,K,65,1,L
201164192,1,1,62,**,4,1,#,0,H,15,1,a
301545161,1,1,45,11,4,1,#,0,T,27,1,L
249527551,1,2,35,2,4,1,11,0,H,33,1,L
983328603,2,#,0,13,90,3,16,0,T,999,51,#
241829142,1,2,6,24,2,1,11,0,C,36,1,L
241398098,2,#,0,13,90,16,#,0,T,999,51,9
988368437,1,1,49,**,2,1,12,500,T,48,1,L
993146749,1,2,27,**,2,1,#,500,N,26,1,R
241914252,1,2,14,**,2,1,#,0,K,48,1,L
943663972,1,1,69,**,2,1,11,0,K,64,1,L
990810643,1,1,13,23,2,1,#,0,C,43,1,L
996752672,1,1,50,12,4,1,#,500,T,50,1,L
257130416,2,#,0,13,1,3,#,0,T,999,51,9
307263006,1,1,22,12,4,99,#,0,T,13,1,L
991862092,1,2,14,**,3,1,#,500,T,44,1,R
244095232,1,2,45,27,4,28,#,500,K,44,1,L
309505898,1,2,32,27,2,17,#,0,T,24,1,L
977432225,1,2,21,**,4,1,#,0,C,19,1,L
308723380,2,#,0,27,90,3,#,0,T,999,51,#
507799166,1,2,55,22,3,1,#,0,C,15,1,L
204941612,1,1,49,**,2,1,#,0,H,38,1,a
977289352,1,1,48,13,2,1,#,0,T,46,1,M
977396549,1,2,26,40,4,1,#,0,Q,23,1,L
984575203,1,2,23,23,2,1,#,0,C,22,1,M
803347011,1,1,66,33,2,99,#,0,N,51,1,0
995247974,1,1,53,23,4,10,#,0,C,53,1,L
960411429,1,1,41,13,90,99,#,320,K,37,#,#
988356594,1,1,41,**,3,1,#,0,R,40,1,R
992889711,1,2,53,**,4,1,12,500,H,51,1,L
980280675,1,2,28,21,4,10,#,0,C,26,61,P
103612687,1,2,31,1,2,99,#,0,D,19,1,L
995907595,1,2,65,**,2,1,12,0,C,64,1,L
944727197,1,2,72,**,4,1,#,0,T,63,1,L
986346821,1,1,36,2,2,1,#,500,H,35,1,L
960770905,1,1,50,**,4,1,12,0,T,43,1,a
971077548,2,#,0,13,90,99,#,0,T,999,0,#
963334641,1,1,40,**,4,1,#,0,T,38,1,L
317386631,1,1,25,11,2,1,#,0,T,14,1,L
516562583,1,2,81,21,2,1,#,0,C,72,1,0
949776222,1,1,24,20,4,1,#,10,T,20,#,#
304848148,1,1,44,13,4,1,#,0,T,24,1,L
954492024,1,2,48,11,2,1,11,0,T,43,1,L
103709979,1,2,69,1,3,1,#,0,D,59,1,0
966465034,1,2,40,**,4,1,#,0,K,38,1,L
307504841,1,2,52,**,4,1,#,0,T,43,1,L
947498733,1,1,41,14,2,1,11,0,T,25,1,L
952070858,1,2,27,**,2,1,#,0,C,22,1,L
247672868,1,2,49,**,4,1,11,0,T,49,1,a
957915043,1,1,23,**,2,1,#,0,Q,16,1,a
953608596,1,1,29,**,2,1,11,0,H,25,1,L
255210534,1,2,23,43,4,1,#,500,Q,23,1,L
962169374,1,2,54,**,2,1,11,0,C,50,1,L
956845950,1,1,12,**,4,1,#,0,N,36,1,L
972221378,1,1,36,**,4,1,#,0,Q,34,1,L
983685649,1,1,37,28,4,1,12,0,K,35,1,L
982356550,1,2,16,**,4,1,12,0,T,50,1,L
605885206,1,1,75,27,2,1,#,0,K,60,1,a
970581785,1,1,35,**,3,1,#,0,T,32,1,L
262431248,1,1,46,39,1,99,#,500,S,45,1,L
260776124,1,1,19,**,2,1,#,0,D,51,1,a
262990971,1,1,15,**,2,1,#,0,H,40,1,a
254505388,2,#,0,13,90,99,#,2300,T,999,#,9
244394176,1,2,13,**,4,1,12,500,H,31,#,#
606506874,1,1,26,27,4,17,12,0,K,16,1,L
257051222,1,1,40,**,1,1,#,0,C,40,1,a
968830829,1,1,42,40,4,1,11,0,Q,39,1,L
982106058,1,1,75,**,2,1,#,0,T,73,1,L
954861133,1,1,42,34,2,1,#,10,N,37,#,#
959390106,1,1,58,25,4,1,#,0,N,53,1,R
968662131,1,2,55,11,2,1,11,0,T,51,1,L
982953898,1,1,15,7,2,1,#,0,H,31,1,L
516232228,1,2,58,23,4,1,#,0,C,49,0,L
257018414,1,2,39,1,4,1,12,0,D,40,1,a
328516468,1,1,65,14,2,1,#,0,T,55,1,a
971138037,1,1,32,14,2,21,11,0,T,28,1,a
516387786,1,1,71,13,2,1,12,0,T,62,1,L
990050018,1,1,30,12,4,1,11,500,T,29,1,L
948435996,1,1,26,7,2,17,#,0,T,20,1,L
605572908,1,1,31,25,2,1,#,0,K,17,1,L
970991412,1,1,30,10,4,1,#,0,T,27,#,#
980600719,1,2,59,**,4,1,12,0,T,57,1,L
954420472,1,2,19,7,4,1,#,0,H,35,1,L
804469023,1,1,72,33,4,1,12,0,N,35,1,L
243882898,1,1,58,28,2,1,#,0,K,58,1,L
983239920,1,2,59,**,4,1,#,0,K,58,1,L
962738531,1,1,42,34,2,1,12,0,N,40,1,L
993525354,1,2,51,**,4,1,12,500,T,50,1,L
978463210,1,2,65,11,4,1,#,0,T,63,1,M
508244648,1,2,26,**,2,1,#,0,C,16,1,L
973014600,1,2,40,**,2,1,11,0,K,37,1,L
262362004,1,2,27,**,3,1,#,0,Q,27,1,a
244018458,1,2,27,13,4,1,#,0,T,25,1,L
260698462,1,#,0,0,1,99,#,1610,T,40,#,9
313017393,1,1,59,13,2,1,#,0,T,39,1,L
250073383,1,2,39,**,4,1,#,500,K,39,#,#
964337954,2,#,0,38,1,3,#,0,T,999,51,#
975336817,2,#,0,27,1,3,#,0,T,999,51,#
318986009,1,1,55,14,4,1,#,0,T,48,1,L
947344457,1,2,22,43,3,17,#,0,Q,19,1,L
946809653,1,1,20,12,2,1,#,0,T,39,1,L
980268275,1,2,50,11,4,1,#,0,T,48,1,L
604477494,1,1,63,29,2,1,#,0,K,47,1,L
906015647,1,2,9,13,4,1,11,0,T,37,1,L
246499262,1,2,41,27,4,8,#,500,K,41,#,#
985391151,1,2,36,46,2,1,16,500,Q,35,1,L
980824415,1,1,30,14,2,1,#,0,T,28,1,L
971510218,2,#,0,13,2,3,#,0,T,999,51,#
969488402,1,2,30,4,4,1,12,0,H,25,1,L
203743050,1,1,73,2,3,1,#,0,H,56,1,9
991233981,1,1,53,**,3,1,#,0,K,51,1,L
316278167,1,2,42,13,4,6,#,0,T,28,1,L
941635786,1,1,29,**,2,1,11,0,T,22,1,L
968392019,1,1,36,14,2,1,#,0,T,34,#,#
982440548,1,1,46,23,3,1,#,0,C,44,1,L
514480042,1,1,37,24,2,1,#,0,C,24,1,L
403868803,1,2,37,12,4,1,#,0,S,30,1,L
996262563,1,1,25,27,4,1,#,500,K,25,#,#
243270197,1,1,45,27,2,1,11,0,K,45,1,L
963145390,1,1,47,**,4,1,#,0,C,43,1,L
946821452,1,2,35,11,3,17,11,0,S,29,1,L
607235282,1,1,31,27,4,1,#,0,K,25,#,#
961416884,1,1,27,13,4,17,#,0,T,25,1,L
993553346,2,#,0,10,2,3,#,0,T,999,1,L
318983864,1,2,23,**,2,6,12,0,T,16,1,L
200960931,1,2,57,4,4,1,#,0,H,39,1,0
984560789,1,1,45,1,4,99,#,0,D,43,1,L
313333744,1,1,41,13,4,99,#,0,T,21,1,L
258389927,2,#,0,13,90,99,#,900,T,999,#,9
981281723,2,#,0,13,90,3,11,0,T,999,51,#
251590558,1,1,19,27,2,28,12,0,K,19,1,L
241735332,1,2,74,42,4,28,16,500,Q,72,1,L
953925902,2,#,0,26,2,3,12,0,T,999,1,L
265335908,1,1,41,1,4,1,12,0,D,40,1,a
272470775,1,2,42,40,2,28,#,0,Q,42,1,a
605849829,1,2,48,27,2,1,#,0,K,35,0,L
301196412,1,1,53,12,4,99,#,0,T,32,1,L
982236498,1,2,53,28,4,1,12,0,K,50,1,L
265308266,1,1,48,23,2,99,#,0,T,48,1,a
947180541,1,1,15,13,2,1,#,0,T,42,1,L
253165726,1,2,54,**,4,1,12,0,H,54,1,a
614469890,1,1,39,27,2,1,#,0,K,27,1,0
946856057,1,1,41,11,4,99,#,0,T,38,1,L
978437656,1,1,36,27,3,1,#,0,K,35,1,M
328444259,1,1,47,13,4,1,#,0,T,39,1,L
241885370,1,1,26,37,4,99,11,0,T,24,1,L
995838261,1,1,37,1,2,1,#,500,D,37,#,#
989220807,1,2,46,14,2,1,12,0,T,45,1,L
993402795,1,1,47,**,2,1,12,500,K,46,1,L
958590368,1,2,31,13,4,1,11,0,T,27,1,L
309654783,1,1,32,5,3,1,11,0,T,24,1,L
986852259,1,2,67,14,2,1,11,0,T,65,1,L
991785754,1,1,41,14,4,1,12,0,T,37,1,a
970608010,1,2,18,12,3,1,#,0,T,44,1,L
942353655,1,2,41,12,4,1,#,0,T,34,1,L
260973211,1,1,72,**,1,1,11,0,H,72,1,a
604268534,1,2,68,27,2,8,#,0,K,51,1,L
961085377,1,2,39,29,2,1,#,0,K,36,1,M
324056707,1,1,62,8,3,1,#,0,T,47,1,L
957276203,1,1,32,13,1,1,#,99,T,21,1,L
976700693,1,2,70,28,4,99,#,0,K,67,61,P
968117958,1,1,43,24,4,1,#,0,C,41,61,P
514143038,1,2,54,36,4,1,#,0,C,40,1,L
960887197,2,#,0,**,4,1,#,0,K,999,1,L
240367179,2,#,0,13,90,99,#,0,T,999,#,#
960414186,1,1,25,**,2,1,11,0,D,22,1,L
978641868,1,2,36,28,4,6,#,0,K,34,1,M
508463327,2,#,0,13,2,1,11,0,T,999,1,R
987221626,2,#,0,13,1,3,#,0,T,999,51,#
965974194,2,#,0,13,90,2,#,320,H,999,#,#
949212701,1,2,26,5,2,1,#,0,H,22,1,L
251346613,1,2,33,**,2,1,#,0,K,33,1,L
906678361,1,1,25,41,4,1,#,0,Q,38,1,a
603611928,1,2,34,27,4,1,#,0,K,16,1,L
995603362,1,1,55,14,3,28,#,500,T,54,1,L
951431900,1,2,17,13,4,1,#,0,T,47,1,L
270393047,1,1,43,**,4,1,11,500,H,42,#,9
301515973,1,1,69,12,2,1,#,0,T,52,1,L
968012698,1,2,52,22,3,1,#,0,C,49,#,#
978920577,1,1,63,11,2,1,#,10,T,60,#,#
969761483,2,#,0,13,90,2,12,320,Q,999,#,#
964323677,1,1,39,27,4,10,11,0,K,36,1,L
945316049,1,2,19,30,2,1,#,0,K,42,1,L
325501558,1,2,44,12,2,1,#,0,T,31,1,L
514393160,1,1,60,23,4,1,#,0,C,47,1,L
244086123,1,1,21,27,2,1,#,0,K,19,1,L
963768470,1,2,49,13,4,1,#,0,T,45,#,#
959997610,1,2,22,17,2,17,#,0,T,19,#,#
953380717,1,2,28,14,2,10,11,0,T,22,1,L
509289983,1,2,70,23,3,1,#,0,C,63,0,#
942891373,1,2,48,**,4,1,12,0,Q,41,1,L
945548776,1,1,46,13,4,1,#,0,T,40,1,L
983465709,1,1,37,13,1,99,#,99,C,42,1,#
251744614,1,1,25,13,3,8,12,0,T,25,1,L
305867259,1,2,43,14,4,6,#,0,T,28,0,9
996463795,2,#,0,33,90,3,#,0,T,999,51,#
977766167,1,2,37,13,4,1,11,0,T,35,1,L
988145243,1,#,0,13,1,1,#,99,T,30,1,#
963719813,1,2,77,**,4,1,12,0,Q,35,1,L
969511948,1,1,39,**,4,1,11,0,K,36,1,L
840242061,1,1,80,14,4,28,#,500,T,80,1,R
952403102,1,1,31,**,2,1,11,0,T,25,1,L
503963371,1,1,43,21,4,1,#,0,C,24,1,L
260514678,2,#,0,4,90,99,#,2300,T,999,#,9
244647638,1,2,26,26,4,1,#,0,K,25,1,L
989989598,2,#,0,23,2,98,#,0,T,999,51,9
268235078,2,#,0,13,1,3,#,0,T,999,#,9
251517983,1,1,36,14,4,1,12,0,T,36,1,L
243174566,1,2,23,13,2,27,12,0,T,23,1,L
946529954,1,1,40,28,4,1,11,0,K,34,1,L
615916245,1,1,44,27,2,1,11,0,K,36,1,R
969834331,1,1,67,12,4,1,#,0,Q,65,1,L
205347756,1,1,43,4,2,1,11,0,T,65,1,0
516614775,1,1,44,**,2,1,12,0,T,36,1,L
985118965,1,1,60,14,2,1,12,0,T,59,1,R
962199047,1,2,56,13,4,10,#,0,T,54,1,L
969892407,1,1,63,23,3,1,#,0,C,61,1,L
254267707,1,2,34,27,4,1,11,500,K,32,1,L
262903720,1,1,47,**,4,1,11,0,N,47,1,a
943998192,1,1,28,41,3,1,#,0,T,20,1,L
963475736,1,2,53,14,3,1,#,0,T,50,1,L
981621791,1,1,42,5,4,1,#,0,T,40,1,M
961423869,2,#,0,46,90,2,#,0,Q,999,0,#
965749851,2,#,0,19,2,1,#,0,T,999,0,#
968862643,2,#,0,14,2,1,11,0,T,999,1,L
249272475,1,1,19,**,4,1,11,500,T,41,#,9
959755694,1,2,24,14,2,17,#,0,T,20,#,#
968058126,2,#,0,14,2,3,#,0,T,999,1,L
986822345,1,1,23,27,2,8,12,0,T,20,1,L
944463069,1,2,34,12,4,1,11,0,T,28,1,L
993398054,1,2,41,14,4,1,12,500,T,39,1,L
955377571,1,1,33,13,1,1,#,99,T,21,1,#
246612473,1,2,12,40,3,8,#,0,Q,12,1,a
988094298,1,2,29,47,4,1,12,0,Q,28,1,L
996069348,2,#,0,11,2,1,16,0,T,999,1,L
985669858,1,2,26,14,2,17,#,10,T,24,#,#
987341284,1,2,16,31,2,99,#,0,N,54,1,a
309866754,1,1,48,13,2,20,#,0,T,40,1,L
946539870,2,#,0,10,2,1,11,0,T,999,1,J
703460875,1,2,58,18,2,1,#,0,R,46,1,L
317912215,1,2,71,11,4,99,#,0,T,58,1,L
985198400,1,2,45,37,4,1,#,500,S,43,1,L
967433118,1,2,70,**,4,1,11,0,K,66,61,P
993317177,1,2,37,45,2,1,#,0,Q,36,1,L
955842996,1,2,25,13,2,8,12,0,T,20,1,L
959441908,2,#,0,13,2,1,11,0,T,999,1,L
953824352,1,1,22,14,3,17,#,0,Q,19,1,L
945205051,1,2,34,46,2,99,#,0,Q,29,1,a
977601982,1,1,53,**,4,1,12,500,C,51,1,L
995450002,1,2,36,40,4,1,#,0,Q,34,0,9
246591049,1,2,43,**,4,1,11,0,T,43,1,L
962200614,1,1,18,4,2,1,#,0,H,45,1,L
945918264,1,1,69,1,2,1,#,0,D,63,1,L
261387170,1,2,42,**,4,1,#,500,T,42,#,9
905863523,1,2,36,40,4,1,#,0,Q,23,1,a
988470795,1,1,58,**,4,1,#,500,H,57,1,R
979252908,2,#,0,13,1,3,#,0,T,999,51,#
962659847,2,#,0,13,90,1,#,0,T,999,51,#
982440222,1,2,35,**,4,1,12,0,T,33,1,L
970186842,1,1,39,34,2,1,#,10,N,37,#,#
980932730,1,2,67,11,4,10,12,0,T,65,1,L
254985003,1,2,59,27,2,1,#,500,K,59,#,9
983678460,1,1,46,**,4,1,12,0,Q,44,1,L
304604019,1,1,51,13,2,1,#,0,T,38,1,L
314341521,1,1,49,14,4,99,#,0,T,32,1,R
980002455,1,2,3,**,3,1,12,0,T,29,1,L
987651531,1,1,52,**,4,1,#,0,T,51,1,R
972502591,1,1,28,23,4,1,12,0,T,26,1,L
977339095,1,1,58,**,4,1,#,501,Q,55,1,L
261022666,1,1,20,**,4,1,#,0,K,19,1,a
964424760,1,2,22,**,3,17,#,0,T,20,#,#
242585555,1,2,7,**,2,1,#,500,T,32,1,L
974129879,1,2,42,12,4,1,#,0,T,40,1,M
305720191,1,1,59,14,4,99,#,0,T,46,1,L
240255670,1,2,1,**,4,1,11,500,N,35,1,L
969759181,2,#,0,28,90,99,#,0,T,999,51,9
952514546,1,2,26,11,2,1,#,0,T,20,1,L
907114301,1,2,13,40,4,1,#,0,Q,29,1,L
975042551,1,1,52,**,2,1,12,500,T,50,1,L
955731710,1,1,31,**,2,1,#,0,T,26,1,L
951011103,1,1,27,12,2,1,11,0,T,21,1,L
977493494,1,2,42,27,4,1,#,0,K,40,1,L
324702626,1,2,68,8,2,1,#,0,T,54,1,L
515735764,1,2,70,34,3,99,#,0,C,60,0,L
983207491,1,1,17,11,2,8,#,0,T,16,1,L
991925104,1,2,75,40,2,99,#,0,Q,72,1,M
967137923,1,2,59,22,90,1,#,0,T,56,1,M
240895920,1,2,46,13,4,99,11,500,T,43,1,L
989951080,1,1,10,14,4,1,12,0,T,45,1,L
979893888,1,2,30,12,2,1,#,10,T,26,#,9
962938116,2,#,0,21,2,4,#,0,T,999,51,#
318665632,1,1,66,**,2,1,11,0,T,61,1,L
257636019,1,2,72,13,3,8,12,0,T,72,1,R
969456271,1,1,47,28,4,99,#,0,K,45,#,#
261608841,1,2,59,**,4,1,#,500,H,59,1,L
961740301,1,2,37,34,2,1,#,0,N,33,1,M
946983399,1,1,41,**,2,1,11,0,T,34,1,L
262397568,1,2,16,**,4,1,12,0,K,47,1,a
968603449,1,1,26,**,2,1,#,0,T,24,#,#
986850311,2,#,0,13,4,16,#,0,T,999,#,#
501112725,1,1,56,23,4,1,#,0,C,37,0,L
990705771,1,1,33,7,4,1,11,0,H,32,1,L
261527269,2,#,0,13,2,3,#,0,T,999,51,9
603162994,1,2,42,29,4,1,#,0,K,23,1,L
954371013,1,2,28,1,2,1,#,0,D,23,1,L
261211053,1,#,0,0,1,99,#,1610,K,33,#,9
803698450,1,2,60,34,4,99,#,0,N,47,1,L
310202705,1,2,43,14,4,1,#,0,T,23,1,L
255588734,1,2,21,17,2,6,#,0,R,21,1,L
317828014,1,2,66,12,4,99,11,0,T,56,1,L
263555709,1,1,72,13,2,8,#,0,T,71,1,a
972185100,1,1,56,13,4,99,#,0,T,53,1,L
907278070,1,1,54,**,4,1,11,0,Q,47,1,L
970907915,1,1,25,**,3,1,#,0,Q,23,#,#
604347612,1,2,69,27,2,1,#,0,K,50,1,0
971098199,1,1,67,**,2,1,11,0,Q,61,1,a
995049503,1,1,68,14,4,1,#,0,T,65,1,a
962717449,1,1,27,12,4,1,11,0,T,23,1,L
255720104,2,#,0,13,90,99,#,900,T,999,#,9
991195316,1,2,19,28,4,1,15,500,K,51,1,L
263256741,1,1,17,44,4,99,#,0,Q,44,1,a
941894141,1,1,35,14,4,1,12,0,T,28,1,L
606025765,1,1,44,27,4,99,#,0,K,34,1,L
305189956,1,1,62,14,4,99,#,0,T,46,1,a
972092551,1,1,48,**,4,10,11,0,T,46,1,L
962690710,1,2,43,13,4,99,#,0,T,40,#,#
961883966,2,#,0,14,2,1,#,0,T,999,1,M
300148336,1,1,44,11,4,1,#,0,T,23,1,L
996621414,1,2,55,**,4,1,12,0,T,54,1,L
974759710,1,1,57,9,4,1,#,0,T,55,1,L
996437546,1,1,61,**,2,1,12,500,Q,58,1,L
977576314,1,1,21,13,4,10,#,10,T,19,#,#
988721251,1,2,41,27,4,1,12,0,K,39,1,L
269333528,1,2,69,**,4,1,12,500,K,72,1,L
249829852,1,1,45,33,2,1,11,500,N,45,#,9
950360571,1,1,51,11,4,1,#,0,T,46,1,M
515123682,1,1,59,24,2,1,#,0,C,47,1,R
604069195,1,1,38,27,4,1,#,0,K,19,1,a
980691988,1,1,58,12,4,21,11,0,T,56,1,L
998086752,1,1,50,**,4,1,12,0,K,50,1,L
260331096,1,2,29,40,4,8,#,500,Q,29,#,9
605872856,1,2,40,**,4,1,#,0,K,26,1,L
203964288,1,1,31,2,2,8,#,0,H,20,1,L
988064373,1,2,25,3,3,1,#,0,H,24,1,M
952898503,1,1,25,13,2,17,#,0,T,20,1,L
201426539,1,1,67,5,2,1,#,0,H,52,1,L
262056434,1,1,19,**,4,1,#,0,S,50,1,a
989078277,1,2,53,**,4,1,#,500,D,52,1,L
328618567,1,2,52,33,4,1,#,0,T,43,1,a
260138076,1,1,50,**,4,1,#,0,T,50,1,a
304880921,1,1,68,13,4,1,#,0,T,54,1,L
971413866,2,#,0,13,2,99,#,0,T,999,51,#
955457345,1,1,17,46,4,99,#,0,Q,39,1,L
400496664,1,2,52,38,2,99,#,0,S,35,1,L
