id,amount,paid_flg
904643547,2880,0
904647678,130,0
906024655,324,0
906654671,5315,0
907104181,270,0
907377125,270,0
907391769,810,0
940046996,960,0
941194500,1600,0
941336708,648,0
941574633,540,0
941704978,2617,0
941939333,324,1
942297415,1080,0
942584831,2700,0
942675468,18137,0
942710643,540,0
943714766,6700,0
944249487,324,0
944340874,3950,0
944860357,626,1
944968699,13565,0
945398014,750,0
945465135,1080,0
945561875,7900,0
946153641,480,0
946906465,600,0
947011001,1550,0
947419372,1320,1
947799962,4650,1
948786150,1240,0
949262780,40,0
949373787,1007,0
949447059,7,0
950024832,1380,0
950083574,1007,0
950115391,16800,0
950786431,515,0
950988079,120,0
951277895,140,0
951388100,108,0
951904717,324,1
952102232,816,1
952496223,1110,0
952514546,42863,0
952521932,830,0
952544732,6200,0
952687519,3974,0
952742123,324,0
952760788,324,0
952865838,500,0
952878519,49356,0
953407169,3685,0
953610009,864,0
954405087,280,0
954434110,1782,0
954637072,1660,0
954651043,250,0
954805512,3000,0
955255130,11700,0
955493150,980,0
956022396,2880,1
956217860,8000,0
956246126,972,0
956361344,324,0
956703272,2330,0
956708284,540,1
956916981,302,0
956950978,194,0
957763769,350,0
958140569,324,1
958427294,1058,0
958678214,324,0
958787670,302,0
958840361,324,0
958854138,240,0
959100901,960,1
959215857,240,0
959347587,400,0
960183139,22140,0
960429101,302,0
961227906,250,0
961255030,2440,0
961786774,1524,0
962308040,594,0
962343425,700,0
962410311,700,0
962971008,4326,0
964474860,1940,0
965183606,5850,0
965277394,341,0
965407809,324,0
965758780,130,0
965973491,2520,0
966020425,324,0
966268765,2149,0
966902238,2180,0
967411903,1000,0
967464713,500,0
967588113,324,0
968887345,12020,0
969004043,4486,0
969442961,700,0
969449564,5000,0
969492682,120,0
969677607,379,0
969709990,130,0
969908791,1,0
970222352,9960,0
970237045,540,0
970282084,6120,0
970944694,2149,0
970981058,925,0
971138037,604,0
971189919,480,0
971234485,3400,0
971340181,960,0
971562347,4630,0
971733359,250,0
971792720,594,0
972179630,3600,0
972376756,540,0
972435693,3110,0
972581461,65042,0
972745410,1967,1
972833643,840,0
973269999,6000,0
974060428,700,0
974287529,1380,0
974352173,880,0
975563601,-2520,1
976714473,540,0
976814399,9520,0
977015261,700,0
977342618,5010,0
977465279,1080,0
977502182,324,0
977996014,120,1
979953256,1602,0
980771874,620,0
981865854,1080,0
981866560,1000,1
982740768,100,0
982789199,594,0
983751682,2400,0
984114216,4400,0
984493320,48043,0
984565312,59720,0
984586153,5557,0
985160942,1007,0
985233292,940,0
985721724,10190,0
985744205,480,0
985933860,439,0
986386223,6149,0
986593453,1007,0
986958461,700,0
987066728,972,0
987087250,130,0
987263139,1080,0
987317445,794,0
987373774,2050,1
987451658,4648,0
987722911,120,0
987774121,360,0
987843048,8638,0
988079549,1080,1
988087300,655,0
988190679,756,0
988234224,540,0
988656541,1580,0
988987845,600,1
989113634,1030,1
989118221,324,1
989389527,960,0
989513870,960,0
989997300,1860,0
990240652,0,1
990685519,324,0
991295757,360,0
991303582,528,0
991318818,230,0
991365115,120,0
991637366,1440,0
991701344,360,0
991811266,130,0
991986553,1,0
992061073,324,0
992206416,324,0
992542408,2149,0
992736644,120,0
993497530,49530,0
993498838,574,0
993516983,120,0
993609205,960,0
993863786,9660,0
994046139,240,0
994421221,4516,0
994826501,1007,0
995043763,6169,0
995278052,1188,0
995413240,1785,0
995512695,120,0
995682050,999,0
995755741,960,0
995756484,226,0
995969498,1180,0
996008601,2700,0
996648209,7200,0
996830965,480,0
996956096,980,0
997300661,3974,0
998073969,500,0
100061816,324,0
100610373,10800,0
100685139,1020,0
103745307,1935,0
104220383,480,1
104371544,8200,0
200295096,880,0
200669186,960,0
204218232,324,0
204221775,11700,0
204340734,28999,0
204392498,324,0
204673915,6000,1
204965889,14330,0
205328573,1296,0
240140522,999,0
240498926,1616,0
240875901,1400,0
240922655,824,1
241125745,240,0
241171062,1800,0
241278039,1220,0
241409704,3670,0
241484951,1200,0
241560605,360,1
241701486,130,0
241974625,130,1
242057575,302,0
242070007,574,0
242125713,5126,0
242810691,960,0
243067102,540,0
243089360,1200,0
243189962,100,0
243349846,1080,0
243512631,216,0
243531921,130,0
243549241,324,0
243642371,2129,0
243720595,4097,0
244008207,121,0
244621501,240,0
244901998,8120,0
245058570,1200,0
245065618,148,0
245132964,4642,0
245149357,594,1
245339634,1665,1
245368324,1499,0
245754528,980,1
245808201,302,0
245842641,250,0
246025583,2800,0
246252614,1080,0
246501993,240,0
246749800,2560,0
247008815,240,0
247561829,130,0
247574934,10000,0
248013890,240,0
248179216,1598,0
248443104,9600,0
248472329,22417,0
248878282,1,0
249002088,960,0
249124959,1,0
249276861,400,0
249410206,540,0
249982625,1,0
250047689,120,0
250057571,240,0
250475075,1,0
250586201,610,0
250632863,1320,0
250637287,3600,0
250904934,1800,0
250953206,980,0
250966612,1920,1
251223514,2678,0
251561932,27820,0
251791746,540,0
252233089,120,0
252247924,23220,0
252358234,4794,0
252473148,1180,0
252588502,100,0
252603618,320,0
252654818,4800,1
252819381,324,0
253167722,300,0
253189642,1400,0
253472973,3480,0
253487480,1400,0
253517349,120,0
253687375,6539,1
253693975,1,0
253824936,110,0
253834015,3500,0
253839365,1000,0
254347750,500,0
254608554,100,1
254935405,960,0
254941785,960,1
256092628,120,0
256216364,2149,0
256233338,1,0
256776972,3817,0
256804411,600,0
257350324,930,0
257363527,120,0
257377420,1100,0
257531344,600,0
257604642,530,0
258191741,980,0
259158072,500,0
259764056,1188,0
259786235,1,0
300199215,1080,0
300926211,1080,0
303288027,249,0
303327803,240,0
303634993,1,0
304083123,1450,0
304425733,302,0
307467726,1080,1
307476698,11037,0
307583696,1188,0
307659814,2560,0
307999292,3248,0
308291864,2800,0
308864581,2804,0
309821535,250,0
310202705,324,0
313031819,100,0
313297847,25592,0
313357186,324,0
313499612,1117,0
313806420,1680,1
313970570,7148,0
313975399,240,0
314005349,700,0
314441018,600,0
315967626,11967,0
316811335,100,0
317268916,120,0
318118554,648,0
318582517,270,1
318603396,8280,0
323002517,5600,0
323042289,12096,0
323080716,240,0
324279314,1200,0
325446812,8162,0
325711130,1262,0
326077228,9900,0
326388479,1380,0
326389768,600,0
326517639,12887,0
326962511,1000,0
327811116,324,0
327907401,2900,0
328079370,1512,0
328546719,1058,0
328586047,240,0
328671998,26800,0
328922302,2205,0
340312856,240,0
340463066,500,0
340561949,16870,0
340650341,5400,0
403493339,3438,0
503395663,130,0
503906673,324,0
505346451,2481,0
505542126,324,0
505889253,1,0
506682066,972,0
506852942,5400,0
507281729,1730,0
507304830,4870,0
507433998,240,0
508134763,324,0
508972669,3420,0
508976108,100,0
513339650,720,0
513724162,5724,0
514552794,120,0
514649222,14580,0
515181833,1080,0
515376669,1680,0
515606073,10280,0
515614669,130,0
516301323,864,0
516483877,591,0
600198483,15660,0
600582980,324,0
600797308,240,0
600993084,1770,0
603022026,9237,0
603408426,30678,0
603695967,4120,0
605064753,1400,0
605100815,324,0
605364876,1007,0
605805638,5300,0
605960049,370,0
606192694,28367,0
606367370,432,0
607190983,79010,1
607544249,1007,0
613333059,1500,0
613982848,194,0
615041591,1203,0
615384435,20,0
700061762,2957,0
700075677,324,0
703527222,1760,0
703738024,2780,0
703753255,872,0
800272276,2,0
803095941,550,0
803980344,2980,0
804200550,1620,0
804295900,648,0
804573470,648,1
804997389,250,0
900634246,324,0
904628083,7000,0
904673914,4700,0
905264865,3000,0
907484591,960,0
940077204,130,0
940405813,1500,0
940637650,10000,0
941135298,1080,0
941190162,2149,1
941291394,14600,0
941345360,1007,1
941625540,1110,0
942032207,2880,0
942086619,1580,0
942130250,5832,0
942382762,1728,0
943447275,324,1
943514762,13940,0
943579847,10597,0
944079801,3640,0
944344177,480,0
944680373,2070,1
944904862,324,1
945261728,12700,0
945302848,324,0
945308077,1322,0
945471088,2269,0
945495364,1370,0
945545890,720,0
945581327,1100,0
945617383,9720,0
945694973,1930,0
945710672,324,0
945921676,5460,0
946037477,500,0
946209102,1,0
946256319,2460,0
946750375,4182,0
946771639,2149,0
947141326,141,0
947204323,1000,0
947276608,240,0
947410238,324,0
947811984,3000,1
948753962,2200,0
950066451,7040,0
950294734,1058,0
950384907,302,0
950424285,1680,0
950788357,21224,0
951083646,2290,0
951099943,16700,0
951190962,2880,1
951271344,100,0
951532594,10640,0
951821694,1080,0
951874101,2202,0
951882894,9937,0
951931493,240,0
952752372,324,0
952802819,1967,0
953027580,1090,0
953466805,324,0
953472817,1058,0
953712195,324,0
953879744,30,1
953940277,324,1
954065172,1460,1
954334337,11036,0
955016295,400,0
955138258,8920,0
955341942,1960,0
955533762,324,0
955593871,1630,1
955842890,500,0
956018801,500,0
956264568,1007,0
957189211,9750,1
957569684,70,0
957956325,11880,0
958468904,490,0
958606300,1200,0
958787553,4400,0
959084716,130,0
959595881,500,0
959668088,302,0
960555029,2160,1
960708311,1800,0
961009624,6687,0
961222683,120,0
961419473,4238,0
961596835,1500,0
961607147,4138,0
961793727,540,0
962447007,64,0
962580368,600,0
962642578,20400,0
962932009,191,0
963402551,1022,0
963432939,2190,0
963477558,700,0
963679472,1920,1
963969247,7260,0
964007885,1080,0
964113219,2280,0
964816475,120,0
965024171,1200,0
965628781,1200,0
965697882,324,0
965988348,1266,0
966152232,4048,0
966451125,324,0
966832587,130,0
966865211,4879,0
967128029,540,1
967493796,271,0
968409540,529,0
969172356,324,0
969220752,540,0
969565837,2160,1
969968040,8052,0
970000441,816,0
970224026,240,0
970578640,200,0
970600440,324,1
970627575,10811,0
970788045,260,0
971045862,480,0
971098199,6360,0
971466528,2678,0
972389500,1404,0
972465652,324,0
972638277,600,0
972718292,1400,0
973016184,594,0
973965370,1620,0
973976521,302,0
974207087,1007,0
976730245,324,0
977408037,3500,0
977893431,20760,0
978011728,1099,0
978401039,2689,0
979151109,980,0
979310563,972,0
979345051,400,0
980389140,324,0
981607809,315,0
981718907,130,0
981819595,2700,0
982395333,324,0
982439985,120,0
983210806,2900,1
983363287,2400,0
983430909,240,0
984620357,199,0
985061199,1440,0
985672101,108,0
986112004,324,0
986271589,3600,0
986301912,8081,0
986307262,1180,0
986341177,980,0
987005429,6700,0
987053764,2600,1
987209100,324,1
987565267,80,1
988002957,864,0
988015910,378,0
988030951,1200,1
988109436,630,0
988114251,1000,0
988409614,1080,0
988567069,1800,0
988621894,2149,1
988625413,480,0
988675506,120,0
988724136,5182,0
989234621,1,0
989788970,240,0
989946884,10000,0
990008349,500,0
990066747,480,0
990103033,2040,0
990469964,1058,0
990520684,900,0
990698555,945,0
990746162,324,0
990771666,960,0
990969609,20880,0
991060382,2000,0
991204521,720,0
991665802,810,0
992302758,594,1
992488546,400,0
992569045,324,1
992609353,600,1
992619256,8880,1
992731926,600,0
992961326,2900,0
993550558,324,0
993848042,120,0
993849697,2794,0
994315921,480,0
994481119,120,0
994660649,780,0
994664906,480,0
994759280,1090,0
994854247,960,0
995208053,648,0
995774602,324,0
995936097,1200,0
996155558,960,0
996202186,12713,0
996505343,1215,0
996683243,324,0
996798100,324,0
997179590,1794,0
997212107,2000,0
998084327,5955,0
104078335,1730,0
104299965,1000,1
104304216,870,0
203341022,200,0
203524467,10000,0
203834037,77833,0
204212496,230,1
204426615,2520,0
204476467,889,0
204491164,422,0
205001080,27096,0
205130676,3685,0
240170296,1780,0
240255670,302,0
240284098,1110,0
240345104,120,1
240535606,324,0
240595163,537,0
240935263,240,0
240979461,11460,0
241192780,648,0
241682005,8490,0
241844520,500,0
242025125,3600,0
242120769,120,0
242914997,960,0
243083952,226,0
243416227,33600,0
243480736,1560,1
243529700,140,0
243543464,950,0
243549348,130,0
243977814,356,0
244022906,430,0
244061305,668,0
244212912,400,1
244257914,960,0
244262712,2200,1
244375658,1000,0
244900035,10580,0
245031218,120,0
245448235,3000,0
245544163,2280,0
245602905,1,0
246220856,324,0
246612473,324,0
246629218,700,0
246748963,1000,0
246932056,250,1
246962042,240,0
246983593,400,0
247732927,240,0
247937191,280,0
248000996,980,0
248051855,5760,0
248183767,1920,0
248205794,540,0
248260380,5000,0
248410990,49080,0
248624014,1000,0
248652258,4030,0
248719133,960,0
248977511,403,0
249272192,360,0
249455158,120,0
250027504,1,1
250052489,2180,0
250767350,400,0
250905231,360,1
250942747,594,0
251095643,400,0
251157995,1,0
251213203,360,0
251826260,300,0
251878142,700,0
252242967,2200,0
252293291,120,0
252376696,1178,0
252541292,224,0
252649636,360,0
252692426,5000,1
252886039,720,0
252906540,340,0
253260069,5668,0
253366032,3000,0
253509715,2652,0
253736848,18650,0
254457697,32,0
254500506,1,0
254646735,1,0
254678001,1,0
254789337,1,0
254853647,1007,0
255175648,1,0
255218033,480,0
255874872,1,0
256083124,1,0
256151397,10770,0
256237954,1,0
256841583,120,0
256974741,1,0
256977538,5280,0
257006980,1998,0
257233005,1178,0
257374426,540,0
257878205,1200,0
258340247,1,0
258521343,480,0
258775872,1,0
258832445,1280,0
258861718,660,0
258929537,130,0
259148734,611,0
259334599,1,0
300936477,8640,0
301067026,432,0
303025705,432,0
303262163,108,0
303556382,2084,0
303942463,2200,0
304014208,10000,0
304262889,500,0
304287721,200,0
304543972,650,0
306298674,1382,0
306970911,980,0
307392087,130,1
308578598,39885,1
308986281,1110,0
309112224,3240,0
309170691,17573,0
309866754,1164,1
310079338,355,0
313622066,648,1
313683131,960,0
313747448,1500,0
315300295,500,0
316018648,370,0
316427392,3024,0
316800421,1620,0
316875849,1920,0
318493618,1369,0
318611350,3240,0
323448039,2149,0
323650312,864,0
324180016,823,0
325181277,1000,0
325220483,120,0
326092565,191,0
326674624,960,0
327025743,5720,0
327139747,600,0
327143325,540,0
327269046,24810,0
327348167,1597,1
327863373,120,0
328817848,2481,0
500127322,324,0
503580725,270,0
505649906,3480,0
506995428,32646,0
507841336,240,0
507874370,120,0
508285803,540,0
508708677,5388,0
508723491,302,1
508851862,302,0
509382459,400,1
509401331,1200,0
513296983,2960,0
514545857,980,0
514626987,3433,0
514789191,9100,1
514930221,1940,1
515380021,1584,1
515543911,1166,0
515665488,480,0
516025521,130,0
516382726,700,0
516735532,1810,0
530013293,302,0
603981693,240,0
604016527,324,0
604283580,594,0
604404882,1620,0
604768620,1480,0
604909956,191,0
604922102,1840,0
605001807,1,0
605107808,324,0
605163190,2828,0
605774552,302,0
606064775,324,0
606501606,960,0
606602137,250,0
606760104,2900,0
613083866,960,0
615760981,2678,0
615933026,324,0
615957616,324,0
616173978,4360,0
700140466,324,0
700253390,2160,0
703073756,840,0
703197120,2149,0
703401895,3400,0
703691255,540,0
800151075,720,0
800382137,4565,1
801061178,100,0
803199094,10176,0
803326479,1,0
803660616,1007,0
804003529,90000,0
804108717,440,0
804524422,4191,0
804542340,5000,0
903027957,240,0
905828922,6300,0
905869042,500,0
907072520,240,0
907226827,699,0
907524463,324,0
940239898,380,0
941233934,700,0
941347419,1210,1
941420877,120,1
942309622,730,0
942764704,529,0
942783558,108,0
942825964,2000,0
942832859,410,0
942852362,2200,0
943247491,5400,0
943266729,120,0
943902652,2953,1
943935650,960,1
944034660,130,1
944166374,80424,0
944319847,360,1
944373282,3000,0
944403138,1007,0
944528507,3186,0
944564552,36040,0
944915173,2149,0
944973383,2080,0
945362967,1,0
945822028,2610,0
946448439,480,0
946628430,120,0
946636581,324,0
947138947,130,0
947234572,12774,1
947352662,3010,0
947440189,6807,0
947512817,8280,0
947568972,480,0
947688660,130,0
947782950,2180,1
947994535,6540,0
948382323,226,0
948786701,130,0
949198566,216,0
949509242,30360,0
949679446,211,0
950096250,1600,0
950719066,3039,0
950991442,1007,0
951267957,9800,0
951455563,3037,0
951470855,980,0
951624174,1110,0
951687468,240,0
952121304,1080,0
952196766,600,0
952403102,1007,0
952625362,55,0
952752351,1999,0
952785716,1200,0
952821057,864,0
953269879,324,0
953747612,840,0
953846034,600,0
954041703,6600,0
954872647,3156,0
955258180,15230,0
955480898,2144,0
955637704,3109,0
955741026,2160,0
955861993,960,0
955899002,2430,0
956101241,880,0
956376767,2760,0
957411231,3600,0
957722988,480,1
958171460,2377,0
958526100,324,0
958545573,1425,0
958569088,1547,0
958717032,972,1
958977141,2116,0
959009803,480,0
959139675,1007,0
959155622,3207,0
959460749,1940,0
959520334,626,0
959751938,1470,1
959807092,370,0
959924030,1740,1
960433666,1900,0
960542693,648,0
960653427,130,0
960832801,7690,0
960857833,3087,0
961327042,2000,0
961674491,700,0
961679484,432,0
961698322,2970,0
961743669,120,0
961762583,324,0
962179348,3424,0
962326091,480,0
962571565,4818,0
962669181,195,0
962907734,1007,0
962938367,4200,0
963159625,500,0
963204936,360,0
963410298,432,0
963659527,3180,0
964430095,378,0
964550314,432,0
964614520,360,0
964831545,350,0
964893916,2484,0
964960760,980,0
965251798,1382,0
965583766,480,0
965883434,240,1
967351015,480,0
967567334,700,0
967577827,324,0
100678957,35,0
103205654,980,0
103232413,1,0
103541938,1,0
104062782,2008,0
104199707,540,1
104310134,100,0
201045684,2646,0
201262265,2200,0
201317866,2130,0
203195125,360,0
203662636,10,0
204007609,250,0
204747780,130,0
240427659,324,1
240479920,1058,0
240578353,6279,0
240671535,2100,0
240706893,120,0
240740364,480,0
240773811,980,0
240973914,480,0
241096397,10800,0
241151605,120,0
241385324,324,0
241944929,360,0
242124525,108,0
242409498,3220,0
242553138,270,0
243077161,2149,0
243573906,1200,0
243712255,360,0
244179195,250,0
244315466,432,0
244567582,1598,0
245719837,15060,0
245801435,10000,0
245842822,480,0
245913787,480,1
245919384,1440,0
245981311,1814,0
246070005,1000,0
246277272,1080,0
246307975,960,0
246652076,2000,0
246661162,2100,0
246840098,960,0
246937781,130,0
246945597,11900,0
246947406,40,0
247001189,540,0
247076106,130,0
247141175,2180,0
247201339,19199,0
247678389,6248,0
248148344,1920,0
248524980,1700,0
248836596,120,1
249039119,1,0
249520318,2350,0
249622465,1620,0
249807069,360,0
249915488,980,0
250378569,360,0
250689159,130,0
250785584,120,0
250804110,1110,0
250897183,576,0
250950182,1,1
250982347,1,0
250985733,633,0
251047007,400,1
251050407,540,0
251113381,120,0
251202755,600,0
251224772,120,0
251235023,1,0
251246355,3000,0
251270983,-19690,0
251284596,120,0
251293871,1570,1
251350557,2930,0
251428942,1,0
251444477,130,0
251447266,120,0
251521817,2900,0
251572815,500,0
251593957,756,0
251667700,4710,0
251760776,240,0
251801374,1080,0
252026926,7130,0
252254040,180,0
252714451,600,0
252734508,810,0
252750672,1499,1
252926617,625,0
253234034,240,0
253360352,1,0
253389665,23900,0
253673288,360,0
253823748,1058,0
253991790,100,0
254461499,226,0
254773265,1620,0
255211498,360,0
255674162,360,0
255711525,4200,0
256070914,960,0
256100167,8040,0
256570491,594,0
256763402,1620,0
256775826,1,0
257132434,9412,0
258053430,3282,0
258311459,480,0
258326869,1161,0
258328207,1,0
258816126,1090,0
258903500,972,0
259332230,120,0
300853964,26000,0
301314629,1400,0
303036544,130,0
304092180,1145,0
304431717,500,0
305564526,130,0
306067612,1000,0
306116802,720,0
306403711,4028,0
306681331,2960,0
307000368,240,1
307444523,120,0
308033720,3100,0
308264027,1134,0
308558632,7180,1
308577857,120,0
308698940,864,0
308749623,1007,0
309116176,920,0
309585567,130,0
309679866,9206,0
313197830,980,0
313296879,360,0
313323395,324,0
313750530,324,0
314673417,380,0
315176391,540,0
315234495,476,0
315361224,1300,1
315643116,120,0
315853199,324,0
315952921,1420,0
316286945,720,1
317067589,240,0
317471306,1080,0
317818516,4800,0
317994306,324,0
318765105,324,0
323416924,249,1
323921553,1800,0
324883783,3340,0
325548622,480,1
326188384,1480,0
326798345,2678,0
327069481,11600,0
327323590,5800,0
327879894,324,0
328129283,2060,1
328573023,980,0
328613980,1058,0
328894101,9800,0
340449049,540,0
403284898,49500,0
500335284,74,0
503263193,1000,0
503938025,226,0
505252494,960,0
506621347,2149,0
507083111,5250,0
508425029,1240,0
508759078,648,0
509018174,2678,1
509328263,540,0
514673762,45200,0
514918001,1300,0
515447561,594,0
515548423,2000,1
515578057,240,0
515887627,324,0
515996656,226,0
516122572,7700,0
516259990,120,0
516614775,1940,0
600359504,360,0
600699897,130,0
603022138,1,0
605145611,500,0
605887162,980,0
606306881,120,0
607029208,265,0
607073032,1200,0
607278254,1296,0
607299832,270,0
607413645,425,0
613182482,1261,0
613810519,120,0
614243171,324,0
614446314,980,0
614546025,1080,0
614580714,240,0
614955160,120,0
615189651,1,0
615209960,1200,0
615444810,256,0
615525360,5084,0
615890225,1110,0
616164004,456,0
700239072,1335,1
800870759,540,0
801032049,6000,0
803292677,324,0
804039769,1760,0
804262224,240,0
804445842,240,0
804500952,345,0
804594969,1300,0
804810480,2980,0
804949230,2329,0
805004637,2930,0
900332166,520,0
901295978,9902,0
903815704,500,0
905796111,120,1
906096363,345,1
906158829,1000,1
906648556,912,0
907114301,1080,0
907321657,1007,0
907471360,3156,0
940269616,1100,0
940351567,3600,0
940353699,100,0
940360557,240,0
940360947,2389,1
940992903,2000,0
941082784,11280,0
941083157,1134,0
941519859,240,0
941595257,3000,0
941985537,324,0
942256211,240,0
942970665,2334,0
943084333,18984,0
943639100,320,0
944186399,240,0
944213900,570,1
944250960,2149,0
944522755,3000,0
944584470,324,0
944695475,119,0
944768912,3800,0
944964333,900,1
945106480,324,0
945174940,130,0
945565589,1909,0
945970723,900,0
946780478,600,0
947032130,1100,0
947121834,3000,0
948094611,120,0
948162130,1188,0
948234468,540,0
948320132,108,1
948499644,1500,0
948682207,250,0
948754270,10000,0
949673906,2890,0
949737423,3960,1
949828457,7280,0
950079648,216,0
950240061,3100,0
950354323,356,0
950356427,6520,0
951296762,626,0
951470814,1129,0
951580410,10188,0
952483741,8900,0
952680457,360,0
952781626,5069,0
953176979,100,0
953260889,648,0
953631752,3720,0
953689480,13800,0
954321684,980,0
954668328,980,0
954715852,600,0
955060588,540,0
955299005,1520,0
955315119,324,0
955448416,324,0
955795774,480,0
955866856,540,0
956023260,50000,0
956895494,3736,0
957234365,315,0
957366320,960,0
957717352,300,0
957963388,100,0
958353454,1780,0
959037249,1160,1
959129804,288,0
959619476,8820,0
959685909,10000,0
959728511,250,0
959926512,10800,0
960495824,4400,0
960673048,15700,0
960673213,2620,1
961109941,7060,0
961158176,23304,0
961605881,1447,0
961771722,360,1
962012738,648,1
962307327,1210,1
962774715,972,0
962857715,110,0
962922235,2167,0
962950439,3450,0
963050263,6000,0
963194596,240,0
963223449,630,0
963498673,541,0
963700391,216,0
964698546,6898,0
964816408,130,0
964888803,120,0
965638425,324,0
965836160,2000,0
966029120,324,0
966112705,191,0
966310106,490,0
967246190,1905,0
967286834,1200,1
968508119,120,0
969101502,162,0
969135948,864,0
969357617,300,0
969433070,1007,1
969542240,5180,0
969846255,1007,0
969915211,960,0
970710594,130,0
971171848,480,1
971626599,324,0
971999617,5000,0
972092551,1080,0
973976353,300,0
974585960,1090,0
974617366,6518,0
974836455,480,0
977017857,1007,0
977510354,600,0
977661608,2512,0
977904233,840,0
978197874,537,0
978306149,2040,1
979113945,3750,0
980378660,324,0
981237611,7600,0
981278368,500,0
981507007,1900,1
981515798,600,0
981889249,700,1
982378183,4287,0
982749972,324,0
983245745,1900,0
983432842,5299,0
983827457,130,1
984146880,980,0
984790724,3335,0
985136397,3109,0
985173398,2000,1
985237566,130,0
985320752,324,0
985758470,2975,0
985947981,700,0
985963411,120,0
986100625,240,1
986623353,1007,0
986811970,360,0
986873153,120,0
986905419,960,0
987115481,1296,0
987343457,324,0
987642673,1320,0
987646045,1440,0
987850657,120,0
988311810,324,0
988615674,120,1
988687967,500,0
988699607,700,0
988700981,477,0
988844545,240,0
988941823,324,0
989223733,4136,0
989637289,120,0
989782474,980,0
989854236,5630,0
989892528,1340,0
990049283,2000,0
990502983,999,0
990566077,540,0
990895427,2000,0
991270871,14575,0
991420425,3500,0
991460721,293,0
991818481,912,0
991878165,1450,0
992283956,960,0
993095241,324,0
993252377,500,0
993286240,120,0
993689539,540,0
994499303,480,0
994501919,540,0
995205972,960,0
995370139,410,0
995406965,240,0
995570386,13155,0
995824608,1860,0
996221675,1000,0
996476594,480,0
996765099,307,0
996835807,5230,0
996962635,3000,0
997540017,2200,0
967580723,980,0
967811913,324,0
968159367,2000,0
968375839,130,0
968600296,3000,0
969216021,130,0
969528784,324,0
969936734,1980,1
970406137,972,0
970504988,1320,1
970787050,1098,0
970962254,1660,0
971260874,480,0
971323691,120,0
971581287,1830,0
971965363,1296,0
972144529,4350,0
973658130,240,0
977476722,324,1
977901092,130,0
978694789,360,0
979156589,108,0
979210773,1090,1
979838716,3229,0
979865987,1007,1
979938545,2001,0
980002455,1000,0
980041299,5014,0
980067274,190,0
980188924,540,0
980216842,2000,0
980366778,120,0
980439081,648,0
980621908,7301,0
980684941,500,1
981045131,500,0
981102346,980,0
981194299,387,1
981291436,720,0
982472601,378,1
982690856,4298,0
982895111,2014,0
983162387,1511,0
983605550,4560,0
984157606,8848,0
984270617,400,1
984530645,360,0
985964227,69,0
985981503,100,1
986143225,240,0
986819500,980,1
986900086,324,0
986900223,600,0
987304385,960,1
987554328,130,0
987751916,374,0
988315601,1053,0
988360876,30000,0
988530490,2149,0
988559410,378,0
989112546,324,0
989161162,2057,0
989838439,610,0
990093424,250,0
990169687,2459,0
990207629,324,0
990225402,2650,1
990448629,840,0
990644885,324,1
990646284,980,0
990778270,2000,0
990832635,4374,0
990999725,108,0
991396912,410,0
991472385,432,0
991704678,2889,0
991959668,480,0
992192133,350,0
992352463,120,0
992577812,300,0
992627026,1480,0
992677722,1967,0
992919928,1440,1
993153819,1110,0
993592587,250,0
993788578,500,0
994190815,324,0
994469622,700,0
994640552,530,0
994782657,5418,0
994987924,2640,1
995002413,259,0
995321882,1168,0
995338831,981,0
996243145,2590,1
996716577,120,0
996954348,1000,0
997248146,120,0
997489170,1690,1
997538970,324,0
997549254,3672,0
998111781,850,0
104277332,324,0
104281357,2880,0
200720437,410,0
201306841,451,0
203838785,360,0
203879830,324,0
203927912,140,0
204309933,130,0
204735933,240,0
204746133,2400,0
204955481,1,0
205303588,2880,1
240248896,2000,0
240353519,960,0
240363477,2149,1
240841427,34550,0
240981954,120,0
241174875,130,0
241205662,130,0
241376395,540,0
241503398,1080,0
241512983,540,0
241582304,240,0
241834520,9960,0
241955090,1007,0
242179714,4600,0
242209338,8337,0
242210733,1480,0
242238686,401,0
243133445,648,0
243134309,980,0
243270197,540,0
243395129,4200,0
243415719,120,0
244021378,130,0
244043224,648,0
244200430,864,0
244600326,19706,0
244704984,6850,0
244854066,240,0
244867931,960,0
244989538,648,0
245587201,2060,0
245968402,3180,0
245981266,1814,0
246014306,1500,0
246286351,3500,0
246377347,1800,0
246805303,1023,0
246990146,2548,0
247489342,1230,0
247751457,240,0
247906129,960,1
248327478,700,0
248535960,700,0
248588237,1967,0
248642233,240,0
249144930,1920,0
249764987,1511,0
249989800,120,0
250025619,700,0
250131243,1311,0
250203043,1600,0
250255822,594,0
250545184,501,0
250685422,48,0
250746051,598,0
251158388,480,0
251170586,360,0
251319122,1110,0
251408797,1134,0
251433436,1080,0
251503833,111,0
251505749,240,0
251517983,1080,0
251831310,24,0
251869650,700,0
251929117,2234,0
252767753,1382,0
252788371,4104,0
252929755,1,0
253146202,3000,0
253351220,540,0
253369924,3000,0
253846773,960,0
253849736,1230,0
254317076,19600,1
254326423,480,0
254328833,1023,0
254875497,2047,0
255000184,120,0
255674005,120,0
255682439,240,0
255827269,1,0
255989819,1,0
256080313,920,1
256135973,960,0
256214141,19810,0
256263719,110,0
256277494,400,0
256533935,840,1
256600625,9902,0
257042261,3220,0
257210589,444,0
257340768,594,0
257352686,540,0
257562167,1,0
258115765,1,0
258157540,190,0
258346353,960,0
258558178,842,0
258739592,1,0
258917975,600,0
